Timestamp, Acceleration x, Acceleration y, Acceleration z, Marker
9710,-0.217285,0.669922,0.629395,0
9730,-0.216797,0.649902,0.62793,0
9750,-0.216309,0.657715,0.637695,0
9770,-0.202637,0.646973,0.615723,0
9790,-0.222168,0.646973,0.645996,0
9810,-0.259277,0.634766,0.65332,0
9830,-0.282227,0.631348,0.650391,0
9850,-0.277344,0.646973,0.630859,0
9870,-0.273926,0.674805,0.589844,0
9890,-0.21582,0.690918,0.562988,0
9910,-0.179199,0.697754,0.564941,0
9930,-0.162109,0.697754,0.581543,0
9950,-0.160156,0.673828,0.631348,0
9970,-0.194336,0.636719,0.648438,0
9990,-0.258301,0.621582,0.701172,0
10010,-0.291016,0.608887,0.692871,0
10030,-0.29248,0.633789,0.67627,0
10050,-0.277344,0.64209,0.64209,0
10070,-0.255859,0.675781,0.630371,0
10090,-0.217773,0.663574,0.61084,0
10110,-0.187988,0.654785,0.619141,0
10130,-0.181641,0.672363,0.630859,0
10150,-0.174316,0.658691,0.622559,0
10170,-0.188477,0.666504,0.617188,0
10190,-0.252441,0.684082,0.631348,0
10210,-0.287109,0.668457,0.639648,0
10230,-0.293945,0.64502,0.634277,0
10250,-0.272949,0.638184,0.64209,0
10270,-0.227051,0.654297,0.65332,0
10290,-0.193848,0.658203,0.639648,0
10310,-0.185059,0.645508,0.609863,0
10330,-0.201172,0.663086,0.604492,0
10350,-0.219727,0.666992,0.604004,0
10370,-0.21582,0.662109,0.624512,0
10390,-0.223633,0.665527,0.639648,0
10410,-0.239258,0.669922,0.631836,0
10430,-0.251953,0.666016,0.623047,0
10450,-0.25293,0.67627,0.601074,0
10470,-0.232422,0.695801,0.598145,0
10490,-0.211426,0.68457,0.590332,0
10510,-0.217773,0.682129,0.609375,0
10530,-0.22168,0.661133,0.625,0
10550,-0.234863,0.639648,0.638184,0
10570,-0.23877,0.63916,0.651367,0
10590,-0.234863,0.651367,0.642578,0
10610,-0.227539,0.65625,0.638184,0
10630,-0.231934,0.654297,0.620117,0
10650,-0.230957,0.672363,0.635742,0
10670,-0.217773,0.658203,0.615234,0
10690,-0.19043,0.65625,0.642578,0
10710,-0.213379,0.648926,0.658691,0
10730,-0.265137,0.631348,0.665527,0
10750,-0.259277,0.635254,0.661621,0
10770,-0.250977,0.652832,0.624023,0
10790,-0.245605,0.678711,0.610352,0
10810,-0.228516,0.681641,0.593262,0
10830,-0.19873,0.679199,0.594238,0
10850,-0.194336,0.685059,0.630371,0
10870,-0.236328,0.657227,0.640625,0
10890,-0.267578,0.621582,0.666504,0
10910,-0.282715,0.60791,0.669434,0
10930,-0.259277,0.606445,0.674316,0
10950,-0.225098,0.62793,0.666504,0
10970,-0.195312,0.65918,0.646973,0
10990,-0.194824,0.668457,0.62207,0
11010,-0.232422,0.66748,0.619629,0
11030,-0.264648,0.680176,0.623047,0
11050,-0.273926,0.664551,0.61377,0
11070,-0.258301,0.646973,0.625488,0
11090,-0.23877,0.64209,0.633789,0
11110,-0.208984,0.631836,0.66748,0
11130,-0.207031,0.601562,0.672363,0
11150,-0.20752,0.612305,0.691895,0
11170,-0.217285,0.62793,0.68457,0
11190,-0.250488,0.638672,0.669434,0
11210,-0.267578,0.666504,0.628906,0
11230,-0.272461,0.688965,0.600098,0
11240,-0.254395,0.703125,0.572754,0
11260,-0.210938,0.701172,0.563965,0
11280,-0.178223,0.698242,0.585938,0
11300,-0.178711,0.67334,0.610352,0
11320,-0.203125,0.638184,0.645996,0
11340,-0.231934,0.612793,0.682617,0
11360,-0.258789,0.602539,0.703125,0
11380,-0.257324,0.599121,0.692871,0
11400,-0.249512,0.621094,0.684082,0
11420,-0.248535,0.644531,0.649902,0
11440,-0.244629,0.663086,0.619141,0
11460,-0.22168,0.672852,0.595215,0
11480,-0.202637,0.688965,0.597168,0
11500,-0.205078,0.665039,0.605957,0
11520,-0.1875,0.660645,0.630859,0
11540,-0.197754,0.647461,0.652344,0
11560,-0.213379,0.636719,0.675293,0
11580,-0.233887,0.633789,0.688477,0
11600,-0.266113,0.625,0.678223,0
11620,-0.266113,0.625,0.662598,0
11640,-0.230957,0.650879,0.621582,0
11660,-0.203613,0.671387,0.60791,0
11680,-0.192383,0.672852,0.606445,0
11700,-0.174316,0.671387,0.630859,0
11720,-0.179688,0.674805,0.642578,0
11740,-0.222168,0.668945,0.625977,0
11760,-0.255859,0.668457,0.61377,0
11780,-0.232422,0.672363,0.59082,0
11800,-0.204102,0.681641,0.600586,0
11820,-0.189941,0.688477,0.632324,0
11840,-0.191406,0.670898,0.641602,0
11860,-0.203613,0.655273,0.663086,0
11880,-0.234863,0.658203,0.649902,0
11900,-0.256836,0.66748,0.645996,0
11920,-0.241211,0.661621,0.612305,0
11940,-0.213867,0.67334,0.600098,0
11960,-0.179199,0.694336,0.571289,0
11980,-0.161133,0.691406,0.562988,0
12000,-0.154785,0.674805,0.584473,0
12020,-0.161621,0.664551,0.623047,0
12040,-0.189941,0.647461,0.675781,0
12060,-0.215332,0.632812,0.692871,0
12080,-0.236328,0.627441,0.693848,0
12100,-0.247559,0.657227,0.679199,0
12120,-0.236816,0.690918,0.637695,0
12140,-0.223633,0.710449,0.599609,0
12160,-0.213867,0.733887,0.571289,0
12180,-0.210938,0.729492,0.548828,0
12200,-0.201172,0.714355,0.548828,0
12220,-0.155273,0.696777,0.575684,0
12240,-0.090332,0.674805,0.612305,0
12260,-0.0546875,0.653809,0.645508,0
12280,-0.0678711,0.629883,0.678711,0
12300,-0.132324,0.598633,0.698242,0
12320,-0.166992,0.55127,0.672363,0
12340,-0.194824,0.483398,0.411621,0
12360,-0.224609,0.394043,0.606445,0
12380,-0.327637,0.472656,0.556641,0
12400,-0.367188,0.629883,0.575684,0
12420,-0.194336,0.789062,0.364258,0
12440,-0.105957,1.00049,0.23291,0
12460,-0.373047,0.989258,0.181641,0
12480,-0.413086,0.69043,0.384766,0
12500,-0.307617,0.685059,1.12109,0
12520,-0.661621,0.574219,0.905273,0
12540,-0.260742,0.709473,0.732422,0
12560,-0.133789,0.69043,0.663574,0
12580,-0.217285,0.708496,0.813477,0
12600,-0.301758,0.818359,1.08643,0
12620,-0.395508,0.556152,0.726074,0
12640,-0.405762,0.761719,0.483887,0
12660,-0.603027,0.849609,0.737305,0
12680,-0.0654297,0.40918,0.79248,0
12700,0.0805664,0.212891,0.333496,0
12720,0.0556641,0.240723,-0.0195312,0
12740,-0.00634766,0.537109,0.455566,0
12760,0.0366211,1.14258,0.00195312,0
12780,-0.42041,1.21387,-0.376465,0
12800,-0.175781,1.14258,-0.953125,0
12820,0.129395,1.51855,-1.07422,0
12840,0.412598,1.53271,-0.693359,0
12860,0.348633,1.43018,-0.286621,0
12880,0.223145,1.12744,-0.168457,0
12900,0.0175781,0.76709,-0.0756836,0
12920,-0.121094,0.476074,-0.217285,0
12940,-0.196289,0.559082,-0.183105,0
12960,-0.286133,0.881836,0.0449219,0
12980,-0.0493164,1.22119,-0.0952148,0
13000,-0.0629883,1.45801,-0.175293,0
13020,-0.342773,1.45898,-0.385742,0
13040,-0.276367,1.38672,-0.385254,0
13060,-0.210938,0.960449,-0.303711,0
13080,0.0839844,0.648438,0.0683594,0
13100,0.0878906,0.438477,0.364746,0
13120,-0.0473633,0.485352,0.513184,0
13140,-0.0893555,0.760742,0.33252,0
13160,-0.393066,0.867188,-0.0327148,0
13180,-0.551758,1.12793,0.402344,0
13200,-0.765625,1.01514,0.440918,0
13220,-0.666992,1.09473,0.262695,0
13240,-0.645508,1.21143,0.334961,0
13260,-0.619141,1.05859,0.400391,0
13280,-0.602539,0.861328,0.37793,0
13300,-0.217285,1.0083,0.270508,0
13320,0.30127,0.945312,0.0908203,0
13340,0.905762,0.550781,0.29541,0
13360,0.841309,0.587402,1.09814,0
13380,0.786133,0.192871,1.22559,0
13400,0.57666,-0.772949,0.0375977,0
13420,0.401367,-1.19971,-0.470215,0
13440,-0.0615234,-1.1499,0.95752,0
13460,-1.10449,-0.113281,2.66357,0
13480,-0.779297,-0.0878906,1.3252,0
13500,-0.161133,-0.424316,-0.182129,0
13520,-0.137207,0.657227,-0.168457,0
13540,-0.317383,1.40088,0.874023,0
13560,-0.17041,1.56299,0.888672,0
13580,-0.124512,0.97168,0.250488,0
13600,-0.17627,0.861328,0.0849609,0
13620,0.050293,1.0957,0.629883,0
13640,0.336426,0.799316,0.739258,0
13660,0.286133,0.443359,0.559082,0
13680,-0.00341797,0.486328,0.836426,0
13700,-0.0429688,0.52832,0.728027,0
13720,0.0488281,0.548828,0.716797,0
13740,0.14209,0.607422,0.811523,0
13760,0.269531,1.06348,0.0766602,0
13780,0.283691,1.08643,0.596191,0
13790,0.586914,0.603516,0.99707,0
13810,0.347168,0.328125,0.799805,0
13830,0.185547,-0.0302734,0.440918,0
13850,0.422852,0.118164,0.359375,0
13870,0.480957,0.410156,0.69043,0
13890,0.411133,0.719727,0.752441,0
13910,0.195801,0.61377,0.765137,0
13930,0.196777,0.49707,0.724609,0
13950,0.129395,0.282227,0.77002,0
13970,0.221191,0.202637,0.947266,0
13990,0.277344,0.188965,0.926758,0
14010,0.416016,0.39502,0.890137,0
14030,0.440918,0.478516,0.845215,0
14050,0.192383,0.727539,0.640625,0
14070,0.268555,0.664062,0.519531,0
14090,0.00195312,0.583984,0.650391,0
14110,-0.10498,0.256348,0.806152,0
14130,-0.174316,0.0170898,0.887207,0
14150,-0.325195,-0.255371,0.681641,0
14170,-0.511719,-0.323242,0.927246,0
14190,-0.673828,-0.257324,1.0293,0
14210,-0.627441,-0.180176,0.900879,0
14230,-0.374023,-0.141113,0.754883,0
14250,-0.263672,0.0830078,1.01904,0
14270,-0.317871,0.189941,1.18652,0
14290,-0.388184,0.114746,0.912109,0
14310,-0.46875,0.233887,0.655273,0
14330,-0.643066,0.274414,0.688477,0
14350,-0.672852,0.293457,0.84375,0
14370,-0.631836,0.227051,0.869629,0
14390,-0.720703,0.0361328,0.773438,0
14410,-0.42334,-0.0595703,0.805176,0
14430,-0.0605469,0.0263672,0.889648,0
14450,0.365723,0.312012,1.06982,0
14470,0.462402,0.418457,0.771484,0
14490,0.0698242,0.390137,0.756348,0
14510,-0.330566,0.331543,0.95166,0
14530,-0.40918,0.102539,0.399902,0
14550,-0.0146484,0.30127,0.526855,0
14570,0.286133,0.566406,1.04199,0
14590,0.185059,0.203125,0.970215,0
14610,-0.0327148,0.0756836,0.515625,0
14630,-0.0375977,0.345703,0.558105,0
14650,0.0205078,0.629395,0.500977,0
14670,0.109375,1.00879,0.859375,0
14690,-0.0825195,0.655762,0.779297,0
14710,-0.0639648,0.501953,0.689941,0
14730,0.104492,0.533691,1.05225,0
14750,0.20459,0.182129,0.741211,0
14770,-0.177246,0.257812,0.708984,0
14790,-0.143555,0.138672,1.01514,0
14810,0.0625,0.0703125,1.25781,0
14830,0.0439453,-0.0429688,0.785645,0
14850,-0.15332,-0.0942383,0.562012,0
14870,-1.01318,-0.439941,0.721191,0
14890,-1.4458,-0.494629,0.796387,0
14910,-1.42773,-0.216797,0.79834,0
14930,-0.751465,0.207031,0.378906,0
14950,-0.213379,0.663574,0.183105,0
14970,0.0693359,1.10107,0.360352,0
14990,0.166016,1.29395,0.60791,0
15010,-0.0141602,1.22168,0.29834,0
15030,-0.109375,1.1377,-0.126465,0
15050,-0.192383,1.10889,-0.295898,0
15070,-0.034668,1.2793,0.0756836,0
15090,-0.0126953,1.21338,0.316895,0
15110,-0.0366211,1.14551,0.21582,0
15130,-0.325684,1.00293,0.0463867,0
15150,-0.60498,0.941895,0.145508,0
15170,-0.68457,0.875977,0.401855,0
15190,-0.62207,0.750977,0.474609,0
15210,-0.466797,0.61377,0.333496,0
15230,-0.344727,0.567871,0.392578,0
15250,-0.200684,0.483887,0.770508,0
15260,0.0830078,0.437012,1.01855,0
15260,0.161621,0.432129,0.77002,0
15280,0.106445,0.405273,0.62793,0
15310,-0.0556641,0.351562,0.807129,0
15350,-0.115234,0.284668,0.823242,0
15370,-0.303223,0.330566,0.877441,0
15390,-0.225098,0.146973,0.73877,0
15410,-0.0336914,0.324707,0.589844,0
15430,-0.0078125,0.479004,0.919922,0
15450,0.0424805,0.523926,0.837402,0
15470,-0.106934,0.347168,0.749512,0
15490,0.0947266,0.415527,0.783691,0
15510,0.0629883,0.433105,0.828613,0
15530,0.0532227,0.460938,0.868652,0
15550,0.0722656,0.449707,0.811035,0
15570,0.11377,0.451172,0.785156,0
15590,0.149902,0.43457,0.753418,0
15610,0.287109,0.344727,0.797852,0
15630,0.401367,0.133789,0.773926,0
15650,0.335449,0.0493164,0.817871,0
15670,0.110352,0.162598,0.972656,0
15690,0.0649414,0.249023,0.896973,0
15710,0.0283203,0.333496,0.802734,0
15730,0.0224609,0.405273,0.85791,0
15750,0.0532227,0.423828,0.885254,0
15770,0.114258,0.438965,0.812988,0
15790,0.090332,0.374512,0.841797,0
15810,0.0966797,0.356934,0.862793,0
15830,0.140137,0.325684,0.844727,0
15850,0.134766,0.335938,0.80127,0
15870,0.181152,0.273926,0.791504,0
15890,0.226562,0.228516,0.803711,0
15910,0.210938,0.30127,0.69043,0
15930,0.227539,0.320312,0.687012,0
15950,0.437988,0.346191,0.700684,0
15970,0.380371,0.37793,0.870605,0
15990,0.149414,0.435547,0.912109,0
16010,0.0527344,0.425781,0.835449,0
16030,0.172363,0.435547,0.808105,0
16050,0.0336914,0.497559,0.779785,0
16070,-0.216309,0.583984,0.939941,0
16090,-0.237305,0.571777,0.933105,0
16110,-0.248047,0.515625,0.873047,0
16130,-0.00195312,0.45752,0.910156,0
16150,0.443359,0.301758,0.65625,0
16170,0.440918,0.0878906,0.50293,0
16190,0.505859,-0.0175781,0.661621,0
16210,0.529785,-0.192383,0.82373,0
16230,0.439941,-0.238281,0.700195,0
16250,0.318848,-0.145508,0.838867,0
16270,0.189453,-0.03125,0.728516,0
16290,0.109375,0.0620117,0.675781,0
16310,0.132812,0.195312,0.779297,0
16320,0.120117,0.259277,0.776855,0
16340,0.143066,0.271484,0.544922,0
16360,0.313965,0.342773,0.448242,0
16380,0.662598,0.459961,0.465332,0
16400,0.629395,0.594727,0.391113,0
16420,0.703613,0.67334,0.189941,0
16440,1.06396,0.91748,0.280762,0
16460,0.882812,0.942871,0.189941,0
16480,0.811035,0.982422,0.204102,0
16500,0.311035,0.881836,0.713867,0
16520,0.221191,0.939941,0.243164,0
16540,0.177246,0.928223,0.57959,0
16560,0.304688,0.904297,0.382324,0
16580,0.501953,0.84082,0.348633,0
16600,0.598145,0.723633,0.293457,0
16620,0.625977,0.624023,0.349609,0
16640,0.637207,0.577637,0.34082,0
16660,0.566406,0.603516,0.172852,0
16680,0.34375,0.693359,0.419434,0
16700,0.278809,0.632812,0.598145,0
16720,0.135254,0.689941,-0.552734,0
16740,-0.114746,1.00586,0.263672,0
16760,-0.176758,1.11279,0.825684,0
16780,-0.133789,1.14209,0.593262,0
16800,-0.0224609,1.01709,0.359375,0
16820,0.124512,0.800293,0.550293,0
16820,0.193848,0.67041,0.592285,0
16840,0.248047,0.633301,0.437012,0
16880,0.332031,0.675781,0.397949,0
16900,0.274902,0.762695,0.506348,0
16920,0.234375,0.802246,0.492188,0
16940,0.0908203,0.863281,0.428223,0
16960,0.0107422,0.931152,0.409668,0
16980,0.0688477,0.916992,0.473145,0
17000,0.0488281,0.830078,0.637207,0
17020,0.00634766,0.750488,0.755859,0
17040,0.219238,0.793945,0.5625,0
17060,0.491211,0.732422,0.45752,0
17080,0.293945,0.714355,0.566406,0
17100,0.015625,0.511719,0.70166,0
17120,-0.156738,0.376953,0.837891,0
17140,-0.45459,0.320312,0.753418,0
17160,-0.633301,0.455078,0.439453,0
17180,-0.783203,0.57666,0.625488,0
17200,-0.623047,0.449219,0.83252,0
17220,-0.512695,0.483398,0.836914,0
17240,-0.213379,0.594727,0.760742,0
17260,0.210449,0.686523,0.568359,0
17280,0.662109,0.595215,0.839355,0
17300,0.478516,0.363281,0.918457,0
17320,0.0678711,0.236816,0.887695,0
17340,-0.0112305,0.300781,0.819336,0
17360,-0.0307617,0.452637,0.748535,0
17380,-0.00488281,0.368164,0.884277,0
17400,0.134277,0.239746,0.992676,0
17420,0.239746,-0.161133,0.669434,0
17440,-0.0249023,-0.324219,0.894531,0
17460,-0.27002,-0.206055,0.895996,0
17480,-0.155273,0.0825195,0.916016,0
17500,-0.0791016,0.152344,0.85498,0
17520,0.0444336,0.155273,1.00342,0
17540,0.00976562,0.183594,0.958984,0
17560,-0.0078125,0.153809,0.896973,0
17580,-0.0249023,0.050293,0.910645,0
17600,0.0751953,0.116211,0.844727,0
17620,-0.397461,0.0102539,1.0791,0
17640,-0.0810547,0.32666,0.754395,0
17660,0.308594,-0.144043,1.13086,0
17680,-0.333496,-0.5625,1.17334,0
17700,-0.0483398,0.220703,0.621094,0
17720,-0.294434,0.641602,0.741211,0
17740,-0.724609,0.151855,1.05566,0
17760,-0.439941,0.0830078,0.925293,0
17780,-0.625488,0.152832,0.618164,0
17800,-0.739258,-0.034668,1.26807,0
17820,-0.166016,0.109863,0.848633,0
17840,0.339844,0.187988,0.5625,0
17860,0.0698242,-0.126953,0.949219,0
17880,-0.113281,-0.429199,1.18018,0
17900,-0.372559,-0.00292969,0.868652,0
17920,0.189941,-0.0385742,0.751465,0
17940,0.251953,-0.0844727,0.85791,0
17960,0.0834961,0.0483398,0.90625,0
17980,-0.15918,0.0693359,0.941406,0
18000,-0.074707,0.10498,0.90332,0
18020,-0.00683594,0.129395,0.986816,0
18040,0.111328,0.132324,0.956543,0
18060,0.102539,0.128906,0.881348,0
18080,-0.0258789,0.078125,0.809082,0
18100,-0.0712891,-0.30127,1.30127,0
18120,-0.529297,-0.185059,0.243164,0
18140,-0.787109,-0.669434,0.743652,0
18160,-0.331055,-0.692383,0.764648,0
18180,-0.0834961,-0.653809,0.626465,0
18200,-0.243652,-0.700684,0.588867,0
18220,-0.114746,-0.858887,0.792969,0
18240,0.00927734,-0.891602,0.678223,0
18260,0.0195312,-0.831055,0.536621,0
18280,0.00146484,-0.810547,0.413086,0
18300,-0.0229492,-0.700684,0.914062,0
18320,0.0219727,-0.461426,0.881836,0
18340,0.0473633,-0.243164,0.584473,0
18360,-0.0825195,-0.263672,0.770996,0
18380,-0.0800781,-0.381348,0.964355,0
18400,-0.0195312,-0.438477,0.614258,0
18420,0.32666,-0.551758,0.731934,0
18440,0.620117,-0.614258,0.833008,0
18460,0.402832,-0.391113,0.782227,0
18480,0.554688,-0.209473,0.721191,0
18500,0.495117,-0.18457,0.708984,0
18520,0.407715,-0.192871,0.902832,0
18540,0.270996,-0.168457,0.858887,0
18560,0.270508,-0.284668,0.504883,0
18580,-0.0395508,-0.586914,0.952637,0
18600,-0.143555,-0.483887,0.635254,0
18620,-0.0429688,-0.433594,0.818848,0
18640,-0.0908203,-0.296875,0.905762,0
18660,0.160645,-0.177734,0.888184,0
18680,0.259766,0.0136719,0.912109,0
18700,-0.0664062,0.148926,0.943359,0
18720,0.25,-0.13623,0.822266,0
18740,0.509277,-0.401855,0.77002,0
18760,0.408203,-0.648926,0.744629,0
18780,0.288574,-0.678223,0.478516,0
18800,0.117188,-0.838379,0.59082,0
18820,-0.352539,-0.830566,0.647461,0
18840,-0.544922,-0.750488,0.619629,0
18860,-0.23877,-0.76416,0.683594,0
18880,-0.177246,-0.81543,0.644043,0
18900,0.0131836,-0.649902,0.694824,0
18910,0.237305,-0.447754,0.775391,0
18930,0.0825195,-0.358887,0.693848,0
18950,-0.0405273,-0.336426,0.949219,0
18970,-0.119141,-0.307617,0.919922,0
18990,-0.224121,-0.313965,0.710938,0
19010,-0.242676,-0.31543,0.771484,0
19030,-0.23877,-0.469238,0.741699,0
19050,-0.166016,-0.553711,0.822266,0
19070,-0.215332,-0.59668,0.824219,0
19090,-0.391113,-0.448242,0.707031,0
19110,-0.521973,-0.336914,0.757324,0
19130,-0.452148,-0.307617,0.85498,0
19150,-0.353516,-0.291016,0.791016,0
19170,-0.302246,-0.308105,0.790039,0
19190,-0.303711,-0.404785,0.749023,0
19210,-0.27002,-0.469727,0.758301,0
19230,-0.230957,-0.557617,0.736328,0
19250,-0.261719,-0.592285,0.713867,0
19270,-0.312012,-0.633301,0.654785,0
19290,-0.643066,-0.51123,0.615234,0
19310,-0.476562,-0.367188,0.65918,0
